site	dec_date	yyyymmdd	hhmmss	wind_dir	wind_spd	F227_	F227__sd
spo	2016.56268	20160724	2235	54	6.7	1.12	0.01
spo	2016.60349	20160808	2105	37	10.1	1.11	0.01
spo	2016.60361	20160808	2205	37	10.1	1.11	0.01
spo	2016.64720	20160824	2058	80	4	1.14	0.02
spo	2016.64732	20160824	2202	80	4	1.13	0.02
spo	2016.68829	20160908	2158	78	3.2	1.13	0.02
spo	2016.68844	20160908	2315	78	3.2	1.10	0.01
spo	2016.73188	20160924	2048	22	7.8	1.16	0.01
spo	2016.77014	20161008	2053	340	7.4	1.15	0.00
spo	2016.77026	20161008	2158	340	7.4	1.15	0.00
spo	2016.81380	20161024	2025	4	10.8	1.13	0.00
spo	2016.81392	20161024	2128	4	10.8	1.14	0.01
spo	2016.85502	20161108	2228	65	7.1	1.14	0.02
spo	2016.85513	20161108	2328	65	7.1	1.14	0.01
spo	2016.89663	20161124	0400	6	7.2	1.16	0.00
spo	2016.93476	20161208	0255	0	7	1.15	0.03
spo	2016.95061	20161213	2207	60	7.1	1.15	0.02
spo	2017.10713	20170209	0225	80	4.3	1.17	0.03
spo	2017.11273	20170211	0332	100	4.4	1.15	0.00
spo	2017.14824	20170224	0237	50	8.3	1.18	0.01
spo	2017.14844	20170224	0422	50	8.3	1.15	0.01
spo	2017.18096	20170308	0113	95	5	1.17	0.02
spo	2017.22476	20170324	0055	88	8	1.19	0.01
spo	2017.27377	20170410	2215	45	4	1.18	0.00
spo	2017.27387	20170410	2305	45	4	1.18	0.01
spo	2017.31008	20170424	0418	77	5.5	1.19	0.00
spo	2017.35380	20170510	0315	50	5.5	1.19	0.00
spo	2017.35392	20170510	0420	5	5.5	1.23	0.00
spo	2017.39219	20170524	0333	50	6.7	1.23	0.00
spo	2017.48010	20170625	0540	46	7.4	1.21	0.01
spo	2017.48021	20170625	0641	46	7.4	1.22	0.01
spo	2017.51343	20170707	0937	47	7.3	1.22	0.00
spo	2017.51352	20170707	1027	47	7.3	1.21	0.02
spo	2017.55935	20170724	0355	100	8.8	1.23	0.01
spo	2017.60256	20170808	2225	35	8	1.22	0.01
spo	2017.60270	20170808	2340	35	8	1.26	0.00
spo	2017.64635	20170824	2200	105	5.5	1.25	0.00
spo	2017.64647	20170824	2305	105	5.5	1.24	0.01
spo	2017.68537	20170908	0350	20	12	1.23	0.01
spo	2017.68549	20170908	0452	20	12	1.22	0.00
spo	2017.73121	20170924	2125	10	9.2	1.26	0.02
spo	2017.76802	20171008	0750	60	9.5	1.24	0.01
spo	2017.76809	20171008	0830	60	9.5	1.24	0.01
spo	2017.81116	20171024	0145	30	6	1.26	0.00
spo	2017.81126	20171024	0240	30	6	1.28	0.00
spo	2017.85244	20171108	0323	40	3.4	1.26	0.00
spo	2017.85281	20171108	0635	40	3.4	1.30	0.01
spo	2017.89639	20171124	0420	346	8	1.25	0.01
spo	2017.93742	20171209	0346	90	4.2	1.25	0.00
spo	2017.93758	20171209	0513	90	4.2	1.25	0.00
spo	2017.98388	20171226	0247	10	4.5	1.24	0.02
spo	2017.98404	20171226	0413	10	4.5	1.27	0.02
spo	2018.02227	20180109	0307	20	2.5	1.26	0.00
spo	2018.06342	20180124	0333	81	3.3	1.27	0.00
spo	2018.09613	20180205	0204	95	5.4	1.28	0.00
spo	2018.09623	20180205	0256	95	5.4	1.28	0.01
spo	2018.10431	20180208	0143	30	4.6	1.27	0.01
spo	2018.10449	20180208	0320	30	4.6	1.31	0.01
spo	2018.14824	20180224	0235	80	8	1.28	0.01
spo	2018.14838	20180224	0350	80	8	1.29	0.01
spo	2018.18335	20180308	2211	10	9	1.30	0.01
spo	2018.18348	20180308	2318	0	10	1.26	0.01
spo	2018.22485	20180324	0140	357	10	1.30	0.03
spo	2018.27324	20180410	1734	60	5.3	1.30	0.00
spo	2018.27353	20180410	2008	60	5.3	1.30	0.01
spo	2018.31177	20180424	1907	81	3.9	1.31	0.01
spo	2018.34925	20180508	1128	15	8.5	1.33	0.00
spo	2018.39396	20180524	1905	35	7.8	1.31	0.01
spo	2018.43408	20180608	1035	12	13	1.31	0.00
spo	2018.47833	20180624	1412	108	7.3	1.34	0.01
spo	2018.47851	20180624	1546	108	7.3	1.33	0.01
spo	2018.51698	20180708	1646	75	8.1	1.34	0.01
spo	2018.51714	20180708	1809	75	8.1	1.36	0.00
spo	2018.56106	20180724	1854	35	9.1	1.37	0.00
spo	2018.60200	20180808	1731	70	3.9	1.35	0.01
spo	2018.60213	20180808	1837	70	3.9	1.35	0.00
spo	2018.64526	20180824	1230	70	4	1.36	0.00
spo	2018.68592	20180908	0839	65	7	1.38	0.00
spo	2018.68610	20180908	1012	65	7	1.41	0.02
spo	2018.73005	20180924	1116	48	5.4	1.41	0.01
spo	2018.76738	20181008	0214	3	8.2	1.38	0.01
spo	2018.76755	20181008	0345	3	8.2	1.39	0.01
spo	2018.81350	20181024	2215	0	81	1.39	0.00
spo	2018.81363	20181024	2325	0	8.1	1.40	0.01
spo	2018.85241	20181108	0309	3	8.1	1.39	0.00
spo	2018.89607	20181124	0132	19	4.4	1.39	0.01
spo	2018.93455	20181208	0239	45	3.6	1.40	0.01
spo	2018.93476	20181208	0430	45	3.6	1.36	0.00
spo	2018.97823	20181224	0116	359	6.9	1.39	0.02
spo	2018.97837	20181224	0230	359	6.9	1.39	0.01
spo	2019.01940	20190108	0155	13	3.5	1.39	0.01
spo	2019.01953	20190108	0307	13	3.5	1.40	0.01
spo	2019.06869	20190126	0143	51	4.5	1.40	0.01
spo	2019.10428	20190208	0132	60	3.4	1.42	0.01
spo	2019.10442	20190208	0245	60	3.4	1.41	0.01
spo	2019.14808	20190224	0113	105	5	1.42	0.01
spo	2019.14823	20190224	0230	105	5	1.41	0.01
spo	2019.18106	20190308	0205	13	9.7	1.44	0.00
spo	2019.18120	20190308	0317	13	9.7	1.42	0.01
spo	2019.22487	20190324	0151	69	4.1	1.42	0.00
spo	2019.26612	20190408	0315	85	6.5	1.43	0.00
spo	2019.31004	20190424	0358	58	4.9	1.43	0.00
spo	2019.31018	20190424	0510	58	4.9	1.43	0.01
spo	2019.34832	20190508	0317	13	7.1	1.43	0.02
spo	2019.34846	20190508	0429	13	7.1	1.46	0.01
spo	2019.39214	20190524	0311	94	7.1	1.48	0.01
spo	2019.43304	20190608	0127	55	5.1	1.52	0.05
spo	2019.43318	20190608	0239	55	5.1	1.45	0.01
spo	2019.47707	20190624	0309	13	5.4	1.46	0.01
spo	2019.47720	20190624	0414	13	5.4	1.54	0.02
spo	2019.51522	20190708	0119	77	5.9	1.50	0.02
spo	2019.56148	20190724	2234	100	7.4	1.52	0.00
spo	2019.60017	20190808	0128	24	10	1.50	0.02
spo	2019.60031	20190808	0241	24	10	1.49	0.01
spo	2019.64398	20190824	0116	354	9.3	1.47	0.00
spo	2019.64411	20190824	0223	354	7.3	1.53	0.02
spo	2019.68518	20190908	0208	56	6.2	1.53	0.00
spo	2019.72895	20190924	0135	43	5.2	1.56	0.00
spo	2019.76731	20191008	0140	28	6.8	1.51	0.00
spo	2019.76746	20191008	0256	28	6.8	1.51	0.03
spo	2019.81109	20191024	0109	89	6.4	1.51	0.03
spo	2019.81122	20191024	0218	80	6.4	1.51	0.01
spo	2019.85516	20191109	0310	-99	-99	1.56	0.01
spo	2019.85531	20191109	0432	-99	-99	1.52	0.00
spo	2019.89646	20191124	0501	18	7.4	1.52	0.00
spo	2019.98336	20191225	2215	18	5.8	1.54	0.01
spo	2019.98363	20191226	0034	18	5.8	1.51	0.02
spo	2020.01941	20200108	0232	97	2.7	1.52	0.01
spo	2020.01965	20200108	0435	97	2.7	1.52	0.02
spo	2020.06311	20200124	0222	88	5.2	1.54	0.00
spo	2020.09327	20200204	0319	47	3.4	1.52	0.00
spo	2020.09338	20200204	0415	47	3.4	1.52	0.00
spo	2020.09350	20200204	0520	47	3.4	1.54	0.00
sum	2011.34943	20110508	1302	247	10	0.75	0.01
sum	2011.47864	20110624	1651	148	1.7	0.74	0.00
sum	2011.50568	20110704	1346	178	6.6	0.77	0.01
sum	2011.52485	20110711	1339	270	4.8	0.74	0.01
sum	2011.54385	20110718	1205	215	1.4	0.76	0.01
sum	2011.58223	20110801	1220	130	0.8	0.77	0.00
sum	2011.62130	20110815	1835	229	2.4	0.77	0.01
sum	2011.67833	20110905	1411	198	5	0.77	0.04
sum	2011.69754	20110912	1426	175	5.1	0.76	0.02
sum	2011.71674	20110919	1438	129	12.3	0.78	0.02
sum	2011.73578	20110926	1326	166	4.5	0.77	0.00
sum	2011.77679	20111011	1239	208	9.5	0.79	0.01
sum	2011.88937	20111121	1455	239	4.2	0.80	0.01
sum	2011.93050	20111206	1512	234	2.6	0.82	0.00
sum	2011.97163	20111221	1527	119	7.3	0.82	0.00
sum	2012.02350	20120109	1425	78	6.7	0.81	0.02
sum	2012.06185	20120123	1518	173	6.4	0.82	0.00
sum	2012.10290	20120207	1554	176	7.1	0.81	0.01
sum	2012.14918	20120224	1426	146	7.3	0.81	0.00
sum	2012.18484	20120308	1537	112	7.6	0.84	0.01
sum	2012.22590	20120323	1617	197	6.8	0.81	0.01
sum	2012.26650	20120407	1256	233	7	0.82	0.00
sum	2012.31886	20120426	1654	201	9.1	0.84	0.02
sum	2012.35120	20120508	1259	240	4.9	0.81	0.03
sum	2012.39553	20120524	1818	171	9.3	0.82	0.01
sum	2012.43635	20120608	1654	250	1	0.86	0.00
sum	2012.48001	20120624	1624	276	4.1	0.83	0.03
sum	2012.50441	20120703	1443	94	4.6	0.85	0.01
sum	2012.54282	20120717	1607	258	3.6	0.86	0.01
sum	2012.56225	20120724	1849	279	7.4	0.85	0.01
sum	2012.58076	20120731	1326	224	7.1	0.88	0.00
sum	2012.60034	20120807	1723	211	11	0.86	0.03
sum	2012.62213	20120815	1649	341	4.4	0.85	0.00
sum	2012.63801	20120821	1215	238	3.5	0.83	0.01
sum	2012.67911	20120905	1318	169	3.1	0.85	0.02
sum	2012.69274	20120910	1300	106	5.8	0.88	0.01
sum	2012.73106	20120924	1340	202	4.8	0.86	0.01
sum	2012.76940	20121008	1425	206	11.7	0.86	0.01
sum	2012.81314	20121024	1435	292	5.7	0.90	0.00
sum	2012.85119	20121107	1252	213	5.9	0.88	0.00
sum	2012.89780	20121124	1418	103	7.7	0.88	0.01
sum	2012.93600	20121208	1352	221	5.1	0.90	0.02
sum	2012.98516	20121226	1338	148	3.1	0.90	0.03
sum	2013.06731	20130125	1340	176	3.5	0.89	0.04
sum	2013.09535	20130204	1915	262	2.6	0.92	0.03
sum	2013.14670	20130223	1308	184	8	0.93	0.01
sum	2013.18241	20130308	1355	138	11.9	0.92	0.00
sum	2013.22357	20130323	1428	172	4.1	0.94	0.00
sum	2013.26744	20130408	1449	265	9.6	0.93	0.00
sum	2013.31382	20130425	1303	233	2.8	0.92	0.01
sum	2013.35502	20130510	1400	177	6	0.95	0.02
sum	2013.39378	20130524	1730	191	2.2	0.91	0.02
sum	2013.51990	20130709	1821	230	7	0.94	0.01
sum	2013.54487	20130718	2103	154	5.1	0.94	0.00
sum	2013.57391	20130729	1125	240	3	0.95	0.02
sum	2013.61241	20130812	1245	269	3.6	0.97	0.02
sum	2013.63164	20130819	1308	116	8.7	0.92	0.05
sum	2013.65346	20130827	1221	128	5.7	0.98	0.00
sum	2013.67003	20130902	1326	210	3.1	0.95	0.00
sum	2013.68909	20130909	1228	316	3	0.97	0.03
sum	2013.70834	20130916	1303	130	5.7	0.95	0.02
sum	2013.72752	20130923	1304	181	4.1	0.96	0.01
sum	2013.74686	20130930	1430	201	3.8	0.96	0.02
sum	2013.76648	20131007	1821	106	5.2	0.98	0.01
sum	2013.85425	20131108	1912	238	3.3	0.98	0.01
sum	2013.88101	20131118	1338	186	4.1	0.97	0.03
sum	2013.91934	20131202	1324	329	4.5	1.03	0.00
sum	2013.99605	20131230	1323	-99	-99	1.00	0.03
sum	2014.03441	20140113	1327	144	10.2	1.01	0.01
sum	2014.11116	20140210	1345	126	8.3	1.04	0.02
sum	2014.14954	20140224	1357	171	5.7	1.05	0.02
sum	2014.18562	20140309	1800	211	5.1	1.01	0.02
sum	2014.22652	20140324	1620	198	7.2	1.03	0.01
sum	2014.26464	20140407	1415	140	17.3	1.05	0.04
sum	2014.30357	20140421	1915	191	8.2	1.03	0.00
sum	2014.34934	20140508	1215	213	5.8	1.08	0.02
sum	2014.39654	20140525	1740	132	9.9	1.05	0.00
sum	2014.43472	20140608	1609	253	6.8	1.05	0.01
sum	2014.47864	20140624	1654	144	7.2	1.05	0.02
sum	2014.50561	20140704	1311	223	3	1.05	0.03
sum	2014.51977	20140709	1710	271	7.1	1.10	0.01
sum	2014.54117	20140717	1240	328	4.9	1.04	0.01
sum	2014.56318	20140725	1326	236	6.9	1.07	0.00
sum	2014.57954	20140731	1246	298	4.8	1.04	0.00
sum	2014.59871	20140807	1241	138	3	1.07	0.01
sum	2014.63756	20140821	1700	256	1.5	1.06	0.01
sum	2014.65693	20140828	1845	177	4.8	1.02	0.02
sum	2014.67548	20140904	1313	222	3.4	1.06	0.00
sum	2014.69516	20140911	1736	183	7	1.03	0.03
sum	2014.71424	20140918	1642	168	5.5	1.06	0.02
sum	2014.73064	20140924	1625	207	8.7	1.06	0.00
sum	2014.75256	20141002	1625	100	6.2	1.02	0.02
sum	2014.82344	20141028	1320	234	1.5	1.07	0.00
sum	2014.85686	20141109	1808	222	4.3	1.07	0.02
sum	2014.89506	20141123	1645	133	11.6	1.13	0.02
sum	2014.93587	20141208	1415	163	4.4	1.10	0.02
sum	2014.97997	20141224	1630	211	5.9	1.09	0.01
sum	2015.02144	20150108	1950	96	9.4	1.08	0.00
sum	2015.06484	20150124	1600	133	7.1	1.11	0.01
sum	2015.11956	20150213	1520	101	7.8	1.10	0.03
sum	2015.14997	20150224	1743	193	8.5	1.09	0.03
sum	2015.27015	20150409	1432	184	2.6	1.12	0.03
sum	2015.31934	20150427	1326	122	6.2	1.11	0.02
sum	2015.39595	20150525	1233	232	7.7	1.11	0.01
sum	2015.56964	20150727	2203	221	1.3	1.12	0.01
sum	2015.58797	20150803	1438	228	3	1.12	0.01
sum	2015.60698	20150810	1308	137	5.4	1.13	0.00
sum	2015.62604	20150817	1208	225	5.7	1.17	0.01
sum	2015.64525	20150824	1221	264	4	1.19	0.03
sum	2015.66432	20150831	1125	217	9.1	1.17	0.02
sum	2015.68356	20150907	1157	229	10.9	1.15	0.01
sum	2015.72199	20150921	1236	197	5.6	1.19	0.01
sum	2015.74116	20150928	1235	232	8.9	1.16	0.00
sum	2015.77978	20151012	1452	159	3.5	1.16	0.00
sum	2015.81804	20151026	1400	209	9.1	1.18	0.01
sum	2015.85642	20151109	1413	174	3.5	1.17	0.01
sum	2015.89469	20151123	1330	325	8.8	1.20	0.00
sum	2015.97140	20151221	1326	197	7.9	1.21	0.02
sum	2016.00972	20160104	1325	148	5	1.20	0.01
sum	2016.04797	20160118	1322	220	5.1	1.20	0.00
sum	2016.10551	20160208	1448	211	6	1.23	0.01
sum	2016.39497	20160524	1325	160	6.8	1.24	0.00
sum	2016.43370	20160607	1736	236	4.84	1.25	0.01
sum	2016.47153	20160621	1354	180	6.5	1.24	0.00
sum	2016.53438	20160714	1359	188	3.1	1.28	0.01
sum	2016.57262	20160728	1353	240	2.2	1.23	0.02
sum	2016.59435	20160805	1244	297	5.7	1.25	0.01
sum	2016.63052	20160818	1828	257	6.5	1.27	0.03
sum	2016.64368	20160823	1403	215	2.8	1.26	0.01
sum	2016.66314	20160830	1702	289	6.7	1.23	0.03
sum	2016.70102	20160913	1347	218	2.5	1.26	0.01
sum	2016.73921	20160927	1313	335	4.3	1.28	0.02
sum	2016.77529	20161010	1810	182	4.8	1.26	0.01
sum	2016.81620	20161025	1728	132	3.8	1.28	0.02
sum	2016.85402	20161108	1342	113	7.8	1.29	0.01
sum	2016.96599	20161219	1318	318	8.4	1.31	0.01
sum	2017.04585	20170117	1741	316	5.3	1.31	0.00
sum	2017.08101	20170130	1338	205	3.5	1.32	0.00
sum	2017.15772	20170227	1338	193	12.4	1.33	0.02
sum	2017.19615	20170313	1414	169	1.7	1.34	0.00
sum	2017.23433	20170327	1243	234	4.6	1.31	0.01
sum	2017.27262	20170410	1211	143	1.5	1.34	0.00
sum	2017.33293	20170502	1228	119	11	1.35	0.01
sum	2017.36847	20170515	1150	175	3.8	1.40	0.01
sum	2017.40689	20170529	1220	183	4.9	1.35	0.01
sum	2017.48357	20170626	1203	261	8.8	1.37	0.00
sum	2017.50278	20170703	1223	121	12.3	1.36	0.02
sum	2017.52188	20170710	1142	110	2.8	1.37	0.00
sum	2017.57137	20170728	1310	173	1.2	1.36	0.00
sum	2017.58845	20170803	1847	332	6.7	1.40	0.01
sum	2017.60419	20170809	1240	333	3.9	1.38	0.00
sum	2017.62060	20170815	1225	253	7.5	1.38	0.02
sum	2017.63718	20170821	1342	285	12	1.37	0.00
sum	2017.65673	20170828	1658	239.3	4.5	1.38	0.01
sum	2017.67602	20170904	1755	130.1	7.9	1.37	0.01
sum	2017.69720	20170912	1127	84.9	6.4	1.36	0.00
sum	2017.71378	20170918	1241	183.1	4.3	1.38	0.01
sum	2017.73304	20170925	1328	183.1	6.4	1.40	0.01
sum	2017.77136	20171009	1308	134	5.5	1.41	0.00
sum	2017.81041	20171023	1913	225.7	6.5	1.40	0.01
sum	2017.93057	20171206	1547	220.3	5.2	1.44	0.00
sum	2017.98270	20171225	1626	167.4	6.7	1.44	0.00
sum	2018.06477	20180124	1523	227.8	5	1.45	0.01
sum	2018.17993	20180307	1613	163	5.4	1.47	0.01
sum	2018.22355	20180323	1416	126	11	1.44	0.02
sum	2018.26995	20180409	1246	172	5.2	1.46	0.02
sum	2018.31164	20180424	1757	202	2.3	1.47	0.02
sum	2018.34944	20180508	1306	197	3.9	1.48	0.01
sum	2018.39331	20180524	1323	213	3.6	1.49	0.00
sum	2018.46820	20180620	2126	191.7	7.2	1.48	0.00
sum	2018.49554	20180630	2056	197.2	6.4	1.50	0.01
sum	2018.50853	20180705	1445	190.7	8.4	1.48	0.00
sum	2018.52539	20180711	1823	256.5	7.3	1.50	0.01
sum	2018.54422	20180718	1521	170.6	5.6	1.50	0.00
sum	2018.56721	20180727	0046	208.6	7.5	1.50	0.03
sum	2018.58568	20180802	1831	175.1	3.4	1.51	0.01
sum	2018.60416	20180809	1224	108.1	4.4	1.50	0.01
sum	2018.63264	20180819	2156	216.7	2.7	1.49	0.00
sum	2018.64814	20180825	1345	186.3	7.1	1.49	0.01
sum	2018.66469	20180831	1440	252.9	3.3	1.49	0.01
sum	2018.68132	20180906	1623	187.5	8.2	1.49	0.00
sum	2018.70311	20180914	1517	101.9	4.4	1.52	0.00
sum	2018.72812	20180923	1819	182.3	5.9	1.49	0.00
sum	2018.81854	20181026	1822	146.6	8.6	1.54	0.01
sum	2018.85413	20181108	1810	158.2	7.2	1.58	0.00
sum	2018.93583	20181208	1354	153	6.3	1.57	0.01
sum	2018.97972	20181224	1419	239.6	3.3	1.56	0.01
sum	2019.02078	20190108	1404	209.4	11.8	1.59	0.00
sum	2019.06462	20190124	1406	167.4	6.7	1.59	0.01
sum	2019.10858	20190209	1511	160.6	5.6	1.60	0.00
sum	2019.18317	20190308	2036	99.2	8.5	1.60	0.01
sum	2019.22974	20190325	2031	214.8	10.2	1.61	0.01
sum	2019.26785	20190408	1821	134.8	5.5	1.63	0.01
sum	2019.31119	20190424	1403	136.4	16	1.66	0.01
sum	2019.36034	20190512	1237	101.3	3.9	1.61	0.01
sum	2019.39334	20190524	1340	162.2	2.497	1.63	0.00
sum	2019.43433	20190608	1243	231.5	4.65	1.65	0.02
sum	2019.49999	20190702	1156	94.5	10.68	1.64	0.00
sum	2019.51919	20190709	1208	99.4	5.784	1.65	0.00
sum	2019.54111	20190717	1302	127	1	1.63	0.01
sum	2019.56572	20190726	1140	117.6	4.23	1.64	0.01
sum	2019.59592	20190806	1216	219.4	5	1.67	0.00
thd	2011.46499	20110619	1720	-99	0	0.74	0.01
thd	2011.47947	20110625	0007	-99	7.6	0.77	0.02
thd	2011.51258	20110707	0211	-99	3.1	0.76	0.02
thd	2011.52340	20110711	0100	-99	6.7	0.76	0.02
thd	2011.53927	20110716	2001	-99	3.6	0.73	0.01
thd	2011.56123	20110724	2024	-99	4.5	0.75	0.02
thd	2011.57753	20110730	1912	-99	3.6	0.75	0.01
thd	2011.59948	20110807	1927	-99	2.7	0.77	0.03
thd	2011.61353	20110812	2231	-66	4	0.77	0.01
thd	2011.63279	20110819	2316	-99	2.7	0.76	0.01
thd	2011.65224	20110827	0135	-99	2.2	0.76	0.03
thd	2011.67082	20110902	2023	-99	2.7	0.77	0.00
thd	2011.69050	20110910	0046	-99	2.7	0.76	0.00
thd	2011.70955	20110916	2342	-99	5.4	0.79	0.03
thd	2011.73398	20110925	2141	-99	4.5	0.80	0.04
thd	2011.74803	20111001	0042	-99	3.6	0.85	0.02
thd	2011.76715	20111008	0013	-99	6.3	0.78	0.01
thd	2011.79096	20111016	1648	-99	0	0.83	0.03
thd	2011.80529	20111021	2220	-99	6.3	0.81	0.01
thd	2011.82453	20111028	2254	-99	3.6	0.81	0.01
thd	2011.84389	20111105	0029	-99	3.1	0.77	0.00
thd	2011.86267	20111111	2058	-99	2.2	0.82	0.01
thd	2011.88463	20111119	2123	-99	3.1	0.77	0.00
thd	2011.90109	20111125	2134	-99	2.2	0.79	0.00
thd	2011.92551	20111204	1928	-99	2.2	0.80	0.01
thd	2011.93952	20111209	2210	-99	0	0.82	0.00
thd	2011.95905	20111217	0117	-99	2.2	0.79	0.01
thd	2011.98022	20111224	1844	-99	1.3	0.79	0.01
thd	2011.99713	20111230	2253	-99	5.8	0.83	0.02
thd	2012.01872	20120107	2024	-99	1.3	0.81	0.03
thd	2012.03804	20120114	2206	-99	0	0.85	0.02
thd	2012.05721	20120121	2232	-99	4.5	0.80	0.01
thd	2012.09805	20120205	2116	-99	3.1	0.81	0.02
thd	2012.11990	20120213	2113	-99	8.9	0.83	0.01
thd	2012.13602	20120219	1847	-99	0	0.80	0.02
thd	2012.15266	20120225	2057	-99	7.6	0.80	0.01
thd	2012.18794	20120309	1853	-99	0	0.82	0.00
thd	2012.22674	20120323	2343	-99	9.8	0.83	0.02
thd	2012.25086	20120401	1935	-99	5.8	0.82	0.01
thd	2012.27007	20120408	2018	-99	2.2	0.87	0.02
thd	2012.30554	20120421	1951	-99	2.7	0.83	0.02
thd	2012.32222	20120427	2225	-99	6.3	0.82	0.01
thd	2012.34389	20120505	2042	-99	7.6	0.82	0.02
thd	2012.36534	20120513	1709	-99	2.2	0.85	0.04
thd	2012.38179	20120519	1736	-99	3.6	0.84	0.01
thd	2012.40076	20120526	1615	-99	2.2	0.83	0.02
thd	2012.41803	20120601	2357	-99	6.3	0.83	0.01
thd	2012.44227	20120610	2053	-99	9.8	0.82	0.00
thd	2012.45609	20120615	2217	-99	8.9	0.86	0.00
thd	2012.48053	20120624	2100	-99	3.1	0.84	0.00
thd	2012.49448	20120629	2333	-99	3.6	0.85	0.00
thd	2012.51867	20120708	2000	-99	4	0.83	0.01
thd	2012.53240	20120713	2037	-99	2.7	0.84	0.00
thd	2012.55427	20120721	2044	-99	4	0.85	0.00
thd	2012.61462	20120812	2250	-99	1.3	0.87	0.01
thd	2012.63398	20120820	0053	-99	5.4	0.87	0.01
thd	2012.65301	20120827	0000	-99	5.4	0.90	0.01
thd	2012.67176	20120902	2047	-99	3.2	0.85	0.02
thd	2012.68306	20120906	2358	-99	2.2	0.86	0.02
thd	2012.70969	20120916	1754	-99	2.2	0.92	0.00
thd	2012.72892	20120923	1852	-99	2.7	0.93	0.00
thd	2012.74308	20120928	2311	-99	2.7	0.89	0.02
thd	2012.76693	20121007	1644	-99	1.3	0.88	0.02
thd	2012.78671	20121014	2228	-99	2.2	0.89	0.01
thd	2012.80290	20121020	2043	-99	6.7	0.88	0.02
thd	2012.82498	20121028	2240	-99	0	0.90	0.02
thd	2012.84400	20121104	2141	-99	4.5	0.89	0.00
thd	2012.86264	20121111	1727	-99	1.3	0.88	0.02
thd	2012.88225	20121118	2142	-99	5.4	0.89	0.00
thd	2012.89848	20121124	2013	-99	0	0.93	0.00
thd	2012.92020	20121202	1900	-99	3.1	0.90	0.02
thd	2012.93990	20121210	0006	-99	3.6	0.91	0.01
thd	2012.95833	20121216	1759	-99	3.6	0.91	0.01
thd	2013.07368	20130127	2128	-99	3.1	0.95	0.00
thd	2013.09017	20130202	2153	-99	2.7	0.93	0.01
thd	2013.11222	20130210	2305	-99	6.3	0.90	0.06
thd	2013.12803	20130216	1732	-99	2.2	0.91	0.01
thd	2013.15011	20130224	1858	-99	4.5	0.90	0.03
thd	2013.18278	20130308	1709	-99	0	0.91	0.02
thd	2013.20185	20130315	1610	-99	0	0.90	0.02
thd	2013.21864	20130321	1918	-99	5.8	0.96	0.01
thd	2013.24104	20130329	2331	-99	1.3	0.94	0.01
thd	2013.28173	20130413	1958	-99	9.8	0.92	0.02
thd	2013.30372	20130421	2033	-99	5.8	0.91	0.04
thd	2013.32244	20130428	1633	-99	2.7	0.89	0.01
thd	2013.34208	20130505	2036	-99	6.7	0.91	0.01
thd	2013.36104	20130512	1840	-99	3.6	0.91	0.02
thd	2013.38017	20130519	1815	-99	8	0.96	0.05
thd	2013.39956	20130526	2007	-99	2.7	0.93	0.01
thd	2013.41863	20130602	1912	-99	5.4	0.95	0.01
thd	2013.43764	20130609	1743	-99	3.6	0.94	0.01
thd	2013.45713	20130616	2027	-99	2.2	0.94	0.00
thd	2013.49554	20130630	2056	-99	3.6	0.94	0.02
thd	2013.51152	20130706	1655	-99	2.2	0.92	0.02
thd	2013.53162	20130714	0057	-99	3.6	0.95	0.03
thd	2013.57176	20130728	1638	-99	-99	0.93	0.02
thd	2013.59106	20130804	1740	-99	2.2	0.95	0.01
thd	2013.61041	20130811	1913	-99	2.7	0.91	0.03
thd	2013.62940	20130818	1735	-99	2.2	0.93	0.04
thd	2013.64830	20130825	1505	-99	2.2	0.93	0.02
thd	2013.66785	20130901	1823	-99	1.3	0.94	0.00
thd	2013.68738	20130908	2126	-99	3.1	0.97	0.02
thd	2013.70108	20130913	2128	-99	4.5	0.96	0.01
thd	2013.72526	20130922	1717	-99	3.6	0.94	0.01
thd	2013.75641	20131004	0208	-99	3.1	0.97	0.00
thd	2013.76374	20131006	1820	-99	0	0.98	0.03
thd	2013.82142	20131027	1938	-99	4	1.02	0.01
thd	2013.85748	20131109	2331	-99	1.3	1.01	0.01
thd	2013.87893	20131117	1923	-99	2.2	0.99	0.02
thd	2013.89807	20131124	1904	-99	2.2	0.98	0.01
thd	2013.91731	20131201	1937	-99	2.2	0.99	0.02
thd	2013.93687	20131208	2300	-99	4	0.99	0.06
thd	2013.95626	20131216	0052	-99	0	0.97	0.03
thd	2013.97226	20131221	2102	-99	5.4	1.01	0.02
thd	2013.99189	20131229	0055	-99	1.3	0.98	0.05
thd	2014.01857	20140107	1843	-99	1.3	1.02	0.02
thd	2014.03842	20140115	0036	-99	0	0.96	0.02
thd	2014.09002	20140202	2034	-99	2.7	0.98	0.03
thd	2014.10883	20140209	1722	-99	2.2	1.05	0.00
thd	2014.12834	20140216	2016	-99	4.5	1.01	0.01
thd	2014.14526	20140223	0030	-99	2.2	1.03	0.01
thd	2014.16159	20140228	2333	-99	6.3	1.00	0.00
thd	2014.18543	20140309	1624	-99	4	0.99	0.01
thd	2014.20540	20140316	2320	-99	2.7	0.99	0.02
thd	2014.22414	20140323	1926	-99	2.2	1.06	0.02
thd	2014.24108	20140329	2354	-99	4	1.02	0.03
thd	2014.25968	20140405	1847	-99	1.3	1.02	0.03
thd	2014.27650	20140411	2208	-99	6.3	1.04	0.00
